חודש/שנה קלנדרי/ת,מקט,תחזית
08.2019,95,"6,228 קג"
08.2019,96,"5,744 קג"
08.2019,996,"20,034 קג"
08.2019,819,"12,065 קג"
08.2019,248,"2,844 קג"
08.2019,279,"8,795 קג"
08.2019,280,"9,386 קג"
08.2019,249,"3,560 קג"
08.2019,1566,"1,068 קג"
08.2019,849,"7,425 קג"
08.2019,2584,-121 קג
08.2019,1018,"28,145 קג"
08.2019,1146,"16,340 קג"
08.2019,1105,"32,901 קג"
08.2019,2582,"1,599 קג"
08.2019,1141,"8,047 קג"
08.2019,850,"5,930 קג"
08.2019,2316,"4,551 קג"
08.2019,1306,"6,349 קג"
08.2019,1524,"5,700 קג"
08.2019,283,907 קג
08.2019,353,"7,244 קג"
08.2019,1176,"17,892 קג"
08.2019,1106,"45,753 קג"
08.2019,333,277 קג
08.2019,250,"9,657 קג"
08.2019,728,"4,511 קג"
08.2019,87,"31,420 קג"
08.2019,76,"15,178 קג"
08.2019,92,"11,326 קג"
08.2019,31,"23,850 קג"
08.2019,63,"8,901 קג"
08.2019,103,"1,101 קג"
08.2019,83,"14,539 קג"
08.2019,64,"7,702 קג"
08.2019,88,"4,818 קג"
08.2019,613,"1,687 קג"
08.2019,494,"1,910 קג"
08.2019,495,"2,554 קג"
08.2019,496,"2,193 קג"
08.2019,934,"21,694 קג"
08.2019,1625,528 קג
08.2019,921,"53,548 קג"
08.2019,1177,"3,063 קג"
08.2019,1178,"19,663 קג"
08.2019,98,"6,966 קג"
08.2019,104,"5,061 קג"
08.2019,707,"3,540 קג"
08.2019,354,"29,094 קג"
08.2019,1095,"261,428 קג"
08.2019,1138,"434,837 קג"
08.2019,1107,"26,543 קג"
08.2019,1363,"3,822 קג"
08.2019,1364,"3,305 קג"
08.2019,334,"14,114 קג"
08.2019,2523,"18,453 קג"
08.2019,371,"1,164 קג"
08.2019,372,"3,261 קג"
08.2019,373,"1,463 קג"
08.2019,374,727 קג
08.2019,375,772 קג
08.2019,376,"2,020 קג"
08.2019,377,492 קג
08.2019,378,"2,267 קג"
08.2019,379,"1,922 קג"
08.2019,65,"3,282 קג"
08.2019,1395,"10,568 קג"
08.2019,128,"2,498 קג"
08.2019,335,"13,400 קג"
08.2019,380,758 קג
08.2019,381,516 קג
08.2019,2292,"2,459 קג"
08.2019,2293,"1,574 קג"
08.2019,2294,"5,260 קג"
08.2019,2295,"1,722 קג"
08.2019,997,"1,066 קג"
08.2019,1463,"7,100 קג"
08.2019,1464,"3,425 קג"
08.2019,1477,"9,807 קג"
08.2019,2525,"9,846 קג"
08.2019,687,"7,894 קג"
08.2019,688,"7,931 קג"
08.2019,1437,"11,125 קג"
08.2019,2572,"50,817 קג"
08.2019,2573,"7,152 קג"
08.2019,2574,"10,744 קג"
08.2019,382,383 קג
08.2019,610,"17,196 קג"
08.2019,1396,"6,785 קג"
08.2019,1348,"7,158 קג"
08.2019,32,"5,694 קג"
08.2019,1397,"5,419 קג"
08.2019,1257,"8,267 קג"
08.2019,15,"9,200 קג"
08.2019,2146,120 קג
08.2019,2331,"31,017 קג"
08.2019,2329,"25,767 קג"
08.2019,708,"2,098 קג"
08.2019,2545,"26,433 קג"
08.2019,2417,"1,261 קג"
08.2019,285,"2,318 קג"
08.2019,631,"9,400 קג"
08.2019,1096,"181,572 קג"
08.2019,1440,"7,056 קג"
08.2019,680,"11,775 קג"
08.2019,681,"4,764 קג"
08.2019,729,"7,468 קג"
08.2019,730,"3,583 קג"
08.2019,731,"2,169 קג"
08.2019,1527,"3,250 קג"
08.2019,2586,"5,308 קג"
08.2019,2325,"3,591 קג"
08.2019,2321,"11,265 קג"
08.2019,2322,"3,056 קג"
08.2019,2323,"9,804 קג"
08.2019,611,"16,617 קג"
08.2019,2324,"2,375 קג"
08.2019,1398,"7,800 קג"
08.2019,215,"2,550 קג"
08.2019,2575,"41,483 קג"
08.2019,344,"4,608 קג"
08.2019,355,"7,607 קג"
08.2019,1628,"1,421 קג"
08.2019,1629,"1,497 קג"
08.2019,1588,824 קג
08.2019,252,194 קג
08.2019,1579,"1,146 קג"
08.2019,2579,"22,646 קג"
08.2019,2326,"3,404 קג"
08.2019,1478,"28,451 קג"
08.2019,356,567 קג
08.2019,412,"13,545 קג"
08.2019,413,"7,645 קג"
08.2019,227,"10,976 קג"
08.2019,1180,"8,247 קג"
08.2019,1181,"1,479 קג"
08.2019,1182,"1,620 קג"
08.2019,1183,"7,555 קג"
08.2019,1514,"1,850 קג"
08.2019,1515,800 קג
08.2019,1279,"16,456 קג"
08.2019,1184,"42,394 קג"
08.2019,1185,"3,679 קג"
08.2019,2391,"1,290 קג"
08.2019,1280,"6,052 קג"
08.2019,357,"4,092 קג"
08.2019,1154,"9,837 קג"
08.2019,1619,583 קג
08.2019,1051,"5,508 קג"
08.2019,1538,422 קג
08.2019,663,"2,493 קג"
08.2019,619,"10,647 קג"
08.2019,632,"3,288 קג"
08.2019,709,"1,223 קג"
08.2019,1454,"7,357 קג"
08.2019,1455,567 קג
08.2019,1479,"11,977 קג"
08.2019,516,"22,045 קג"
08.2019,1539,"1,368 קג"
08.2019,1532,"1,255 קג"
08.2019,397,"1,554 קג"
08.2019,398,"1,464 קג"
08.2019,897,"115,542 קג"
08.2019,898,"118,399 קג"
08.2019,1540,428 קג
08.2019,1445,"5,878 קג"
08.2019,1446,"1,777 קג"
08.2019,2341,410 קג
08.2019,2383,"1,871 קג"
08.2019,2384,877 קג
08.2019,1,"3,084 קג"
08.2019,1281,"3,174 קג"
08.2019,1282,"13,808 קג"
08.2019,1447,"5,223 קג"
08.2019,2499,"3,075 קג"
08.2019,323,111 קג
08.2019,1365,"1,343 קג"
08.2019,1402,"17,600 קג"
08.2019,1403,"7,683 קג"
08.2019,1155,"4,391 קג"
08.2019,1149,"9,097 קג"
08.2019,1150,"14,170 קג"
08.2019,254,"10,884 קג"
08.2019,1506,"5,921 קג"
08.2019,690,"1,165 קג"
08.2019,442,"3,658 קג"
08.2019,2548,"27,947 קג"
08.2019,2253,"1,556 קג"
08.2019,7,599 קג
08.2019,17,"38,600 קג"
08.2019,18,154 קג
08.2019,915,"100,614 קג"
08.2019,916,"72,141 קג"
08.2019,2296,"5,997 קג"
08.2019,8,846 קג
08.2019,11,"6,288 קג"
08.2019,6,"2,505 קג"
08.2019,1271,"10,845 קג"
08.2019,1191,"21,746 קג"
08.2019,682,"2,806 קג"
08.2019,683,"6,270 קג"
08.2019,20,"10,804 קג"
08.2019,2469,520 קג
08.2019,1508,800 קג
08.2019,2335,"8,484 קג"
08.2019,612,"34,025 קג"
08.2019,710,"3,244 קג"
08.2019,21,"22,353 קג"
08.2019,1020,"42,874 קג"
08.2019,2501,"35,100 קג"
08.2019,2350,598 קג
08.2019,2351,575 קג
08.2019,1577,227 קג
08.2019,935,"13,592 קג"
08.2019,936,"18,373 קג"
08.2019,2371,937 קג
08.2019,1032,"3,612 קג"
08.2019,1033,"3,463 קג"
08.2019,958,"16,930 קג"
08.2019,899,"28,443 קג"
08.2019,2463,"4,488 קג"
08.2019,959,"14,884 קג"
08.2019,840,"8,078 קג"
08.2019,841,"11,624 קג"
08.2019,937,"10,893 קג"
08.2019,393,"1,845 קג"
08.2019,455,"1,635 קג"
08.2019,456,"2,658 קג"
08.2019,457,"2,077 קג"
08.2019,458,"3,424 קג"
08.2019,1533,"6,480 קג"
08.2019,517,"51,313 קג"
08.2019,193,"3,048 קג"
08.2019,194,"4,277 קג"
08.2019,394,"2,703 קג"
08.2019,1084,"169,695 קג"
08.2019,1112,"18,989 קג"
08.2019,1113,"18,729 קג"
08.2019,1590,131 קג
08.2019,415,"20,122 קג"
08.2019,518,"11,772 קג"
08.2019,519,"7,030 קג"
08.2019,520,"16,252 קג"
08.2019,459,"3,504 קג"
08.2019,531,"7,315 קג"
08.2019,811,"36,808 קג"
08.2019,812,"36,648 קג"
08.2019,521,"11,076 קג"
08.2019,2418,"1,940 קג"
08.2019,2419,"1,272 קג"
08.2019,2420,"1,596 קג"
08.2019,532,147 קג
08.2019,40,"3,668 קג"
08.2019,692,"31,283 קג"
08.2019,1061,"1,190 קג"
08.2019,900,"50,185 קג"
08.2019,1124,"128,015 קג"
08.2019,693,864 קג
08.2019,1034,"5,471 קג"
08.2019,620,"10,717 קג"
08.2019,621,"60,885 קג"
08.2019,633,"8,983 קג"
08.2019,634,"7,697 קג"
08.2019,635,"6,647 קג"
08.2019,614,963 קג
08.2019,623,"8,359 קג"
08.2019,2299,"7,077 קג"
08.2019,644,"1,888 קג"
08.2019,645,"1,696 קג"
08.2019,651,"7,625 קג"
08.2019,647,"4,542 קג"
08.2019,657,"6,842 קג"
08.2019,652,"2,054 קג"
08.2019,2550,"21,590 קג"
08.2019,910,"28,273 קג"
08.2019,773,"5,670 קג"
08.2019,986,"8,626 קג"
08.2019,1536,"13,330 קג"
08.2019,774,"6,530 קג"
08.2019,2270,"2,166 קג"
08.2019,2272,730 קג
08.2019,2273,717 קג
08.2019,2274,"4,510 קג"
08.2019,2275,"10,558 קג"
08.2019,460,"3,541 קג"
08.2019,2300,"3,133 קג"
08.2019,917,"16,445 קג"
08.2019,77,"8,233 קג"
08.2019,694,"3,188 קג"
08.2019,695,"5,600 קג"
08.2019,960,"15,333 קג"
08.2019,961,"14,431 קג"
08.2019,962,"17,724 קג"
08.2019,963,"16,665 קג"
08.2019,964,"6,614 קג"
08.2019,234,"2,355 קג"
08.2019,965,"8,881 קג"
08.2019,28,"53,193 קג"
08.2019,2519,"19,924 קג"
08.2019,2342,"1,648 קג"
08.2019,2343,"1,304 קג"
08.2019,1529,470 קג
08.2019,820,"17,018 קג"
08.2019,1530,"6,241 קג"
08.2019,256,734 קג
08.2019,2424,"1,439 קג"
08.2019,257,357 קג
08.2019,813,677 קג
08.2019,814,"14,740 קג"
08.2019,815,"14,531 קג"
08.2019,2552,"1,417 קג"
08.2019,1637,108 קג
08.2019,1639,358 קג
08.2019,79,"5,324 קג"
08.2019,292,"4,794 קג"
08.2019,258,772 קג
08.2019,41,"60,767 קג"
08.2019,1192,"1,340 קג"
08.2019,1135,"310,867 קג"
08.2019,129,"1,853 קג"
08.2019,130,"1,522 קג"
08.2019,131,"3,083 קג"
08.2019,1195,"1,302 קג"
08.2019,1196,"3,320 קג"
08.2019,922,524 קג
08.2019,923,"11,566 קג"
08.2019,2471,"1,360 קג"
08.2019,2472,"1,640 קג"
08.2019,1062,"9,873 קג"
08.2019,1063,"11,788 קג"
08.2019,1064,"11,938 קג"
08.2019,1005,"9,827 קג"
08.2019,1068,"17,545 קג"
08.2019,1069,"7,746 קג"
08.2019,1006,"9,874 קג"
08.2019,868,"22,413 קג"
08.2019,1495,"3,959 קג"
08.2019,1496,"11,419 קג"
08.2019,615,"2,931 קג"
08.2019,419,"21,425 קג"
08.2019,522,"5,604 קג"
08.2019,1147,"9,536 קג"
08.2019,1136,"37,236 קג"
08.2019,1087,"155,881 קג"
08.2019,1088,"850,772 קג"
08.2019,1089,"36,128 קג"
08.2019,1081,"180,777 קג"
08.2019,444,"9,656 קג"
08.2019,445,"11,764 קג"
08.2019,446,"13,171 קג"
08.2019,2332,"4,650 קג"
08.2019,757,"4,839 קג"
08.2019,624,"19,875 קג"
08.2019,625,"5,412 קג"
08.2019,523,"7,502 קג"
08.2019,524,"8,613 קג"
08.2019,525,"5,273 קג"
08.2019,526,"29,220 קג"
08.2019,527,"10,794 קג"
08.2019,2372,613 קג
08.2019,2373,"1,120 קג"
08.2019,1509,"1,850 קג"
08.2019,1114,"25,647 קג"
08.2019,1115,"30,938 קג"
08.2019,201,646 קג
08.2019,202,828 קג
08.2019,203,555 קג
08.2019,204,464 קג
08.2019,771,"7,565 קג"
08.2019,772,"16,505 קג"
08.2019,309,"3,073 קג"
08.2019,1517,800 קג
08.2019,1511,"1,500 קג"
08.2019,122,536 קג
08.2019,123,527 קג
08.2019,714,"25,272 קג"
08.2019,627,"1,337 קג"
08.2019,715,"2,885 קג"
08.2019,851,"10,382 קג"
08.2019,670,"10,950 קג"
08.2019,260,"3,028 קג"
08.2019,1621,487 קג
08.2019,1622,"3,214 קג"
08.2019,336,"3,713 קג"
08.2019,795,"4,213 קג"
08.2019,399,660 קג
08.2019,195,"2,803 קג"
08.2019,2254,373 קג
08.2019,2255,300 קג
08.2019,654,"18,079 קג"
08.2019,2374,"1,168 קג"
08.2019,2258,403 קג
08.2019,2259,403 קג
08.2019,1602,127 קג
08.2019,616,"1,746 קג"
08.2019,1591,118 קג
08.2019,2375,407 קג
08.2019,2376,762 קג
08.2019,2377,373 קג
08.2019,2378,324 קג
08.2019,1116,"47,782 קג"
08.2019,860,"20,327 קג"
08.2019,2513,714 קג
08.2019,617,893 קג
08.2019,423,565 קג
08.2019,425,"2,229 קג"
08.2019,472,"1,640 קג"
08.2019,473,"1,235 קג"
08.2019,474,"1,235 קג"
08.2019,775,"5,358 קג"
08.2019,2527,"8,246 קג"
08.2019,448,"28,557 קג"
08.2019,1159,"1,669 קג"
08.2019,217,"3,817 קג"
08.2019,2587,723 קג
08.2019,2226,122 קג
08.2019,2208,118 קג
08.2019,998,"66,109 קג"
08.2019,1366,"1,313 קג"
08.2019,2298,"1,170 קג"
08.2019,671,"28,067 קג"
08.2019,672,"21,375 קג"
08.2019,675,"9,585 קג"
08.2019,639,"2,441 קג"
08.2019,636,"1,541 קג"
08.2019,637,"1,747 קג"
08.2019,640,"2,959 קג"
08.2019,1518,800 קג
08.2019,1498,"11,180 קג"
08.2019,1499,"10,927 קג"
08.2019,1097,"101,660 קג"
08.2019,796,"3,138 קג"
08.2019,797,"1,923 קג"
08.2019,1500,"15,226 קג"
08.2019,196,"2,045 קג"
08.2019,177,"1,882 קג"
08.2019,178,"2,477 קג"
08.2019,179,"1,766 קג"
08.2019,2428,"1,794 קג"
08.2019,880,"15,630 קג"
08.2019,2429,"1,758 קג"
08.2019,629,"13,601 קג"
08.2019,966,"27,751 קג"
08.2019,891,"3,298 קג"
08.2019,852,"3,447 קג"
08.2019,853,"3,122 קג"
08.2019,991,"10,070 קג"
08.2019,1022,"37,518 קג"
08.2019,1024,"3,543 קג"
08.2019,1640,"5,661 קג"
08.2019,1641,"7,839 קג"
08.2019,1055,"10,978 קג"
08.2019,1056,"5,188 קג"
08.2019,885,"25,783 קג"
08.2019,925,"10,879 קג"
08.2019,972,"3,765 קג"
08.2019,973,"1,933 קג"
08.2019,974,"2,162 קג"
08.2019,886,"3,870 קג"
08.2019,956,"3,376 קג"
08.2019,975,"10,208 קג"
08.2019,1035,"3,600 קג"
08.2019,824,"3,439 קג"
08.2019,920,"61,384 קג"
08.2019,238,175 קג
08.2019,825,"3,242 קג"
08.2019,826,"7,282 קג"
08.2019,842,647 קג
08.2019,1570,"2,416 קג"
08.2019,1339,"3,892 קג"
08.2019,1340,"5,408 קג"
08.2019,648,"5,397 קג"
08.2019,676,"14,625 קג"
08.2019,1571,"2,822 קג"
08.2019,1572,"3,292 קג"
08.2019,1573,"7,156 קג"
08.2019,1574,"5,476 קג"
08.2019,2196,"1,310 קג"
08.2019,100,"5,277 קג"
08.2019,94,"2,460 קג"
08.2019,34,"5,747 קג"
08.2019,66,"3,078 קג"
08.2019,1575,"5,140 קג"
08.2019,105,"3,375 קג"
08.2019,42,160 קג
08.2019,101,"3,888 קג"
08.2019,2197,"1,291 קג"
08.2019,2198,"1,189 קג"
08.2019,2185,862 קג
08.2019,2199,"1,627 קג"
08.2019,362,"1,874 קג"
08.2019,2186,"2,441 קג"
08.2019,2187,"1,629 קג"
08.2019,1077,"5,406 קג"
08.2019,1078,"5,406 קג"
08.2019,1079,"5,188 קג"
08.2019,294,"6,748 קג"
08.2019,2210,"2,708 קג"
08.2019,2211,"3,510 קג"
08.2019,2224,"1,083 קג"
08.2019,2212,"2,127 קג"
08.2019,2213,"2,148 קג"
08.2019,1642,"2,161 קג"
08.2019,1108,"11,974 קג"
08.2019,1082,"68,658 קג"
08.2019,1083,"51,890 קג"
08.2019,718,"1,693 קג"
08.2019,1156,"1,044 קג"
08.2019,1109,"8,512 קג"
08.2019,1117,"19,292 קג"
08.2019,2035,743 קג
08.2019,1549,158 קג
08.2019,1060,"20,734 קג"
08.2019,1118,"15,596 קג"
08.2019,929,"42,104 קג"
08.2019,2558,688 קג
08.2019,404,276 קג
08.2019,153,"3,883 קג"
08.2019,154,"3,826 קג"
08.2019,383,"1,460 קג"
08.2019,155,"2,711 קג"
08.2019,156,"1,858 קג"
08.2019,646,"3,911 קג"
08.2019,656,"6,256 קג"
08.2019,641,"1,285 קג"
08.2019,405,573 קג
08.2019,406,583 קג
08.2019,157,"3,194 קג"
08.2019,159,"2,224 קג"
08.2019,161,"2,307 קג"
08.2019,140,453 קג
08.2019,141,531 קג
08.2019,2393,149 קג
08.2019,325,"2,978 קג"
08.2019,987,"22,262 קג"
08.2019,988,"46,195 קג"
08.2019,642,860 קג
08.2019,976,"3,502 קג"
08.2019,2394,385 קג
08.2019,162,"2,653 קג"
08.2019,163,"6,059 קג"
08.2019,164,"5,885 קג"
08.2019,142,828 קג
08.2019,143,515 קג
08.2019,165,"3,615 קג"
08.2019,2395,170 קג
08.2019,43,"11,222 קג"
08.2019,2559,"10,467 קג"
08.2019,45,"4,418 קג"
08.2019,46,"6,644 קג"
08.2019,47,"3,442 קג"
08.2019,49,"5,810 קג"
08.2019,649,"13,888 קג"
08.2019,643,829 קג
08.2019,719,"1,573 קג"
08.2019,1125,"5,858 קג"
08.2019,1151,"4,474 קג"
08.2019,1152,"3,820 קג"
08.2019,1153,"2,132 קג"
08.2019,977,"3,555 קג"
08.2019,703,"5,129 קג"
08.2019,704,"7,755 קג"
08.2019,705,"5,223 קג"
08.2019,2431,"1,274 קג"
08.2019,1157,"29,968 קג"
08.2019,482,"2,944 קג"
08.2019,483,"4,401 קג"
08.2019,484,"4,259 קג"
08.2019,2261,403 קג
08.2019,1580,653 קג
08.2019,1139,"131,700 קג"
08.2019,384,789 קג
08.2019,385,733 קג
08.2019,187,"7,450 קג"
08.2019,1513,"4,299 קג"
08.2019,188,"5,481 קג"
08.2019,189,"2,949 קג"
08.2019,190,"3,663 קג"
08.2019,191,"2,252 קג"
08.2019,167,"1,106 קג"
08.2019,665,"2,486 קג"
08.2019,939,"33,857 קג"
08.2019,2214,989 קג
08.2019,2227,799 קג
08.2019,1594,444 קג
08.2019,485,"2,425 קג"
08.2019,486,"1,807 קג"
08.2019,487,"1,394 קג"
08.2019,488,"1,712 קג"
08.2019,144,483 קג
08.2019,327,"3,069 קג"
08.2019,1522,800 קג
08.2019,505,"10,876 קג"
08.2019,507,"3,469 קג"
08.2019,508,"2,791 קג"
08.2019,509,"8,969 קג"
08.2019,1581,"1,133 קג"
08.2019,2511,"2,830 קג"
08.2019,2512,"1,920 קג"
08.2019,50,"6,783 קג"
08.2019,735,264 קג
08.2019,684,"6,164 קג"
08.2019,1158,"3,906 קג"
08.2019,2398,"1,231 קג"
08.2019,386,741 קג
08.2019,2201,"1,235 קג"
08.2019,2228,"3,510 קג"
08.2019,741,"1,043 קג"
08.2019,747,"7,110 קג"
08.2019,748,"16,086 קג"
08.2019,749,"7,641 קג"
08.2019,106,"4,044 קג"
08.2019,2366,"1,677 קג"
08.2019,2368,675 קג
08.2019,685,"8,903 קג"
08.2019,2229,"2,303 קג"
08.2019,2230,"1,267 קג"
08.2019,2192,717 קג
08.2019,2202,"2,407 קג"
08.2019,2203,"1,589 קג"
08.2019,742,"1,041 קג"
08.2019,743,"1,880 קג"
08.2019,2358,"4,356 קג"
08.2019,2359,"2,452 קג"
08.2019,1200,"8,980 קג"
08.2019,1201,"6,294 קג"
08.2019,2204,"1,487 קג"
08.2019,2180,"1,765 קג"
08.2019,750,"11,725 קג"
08.2019,751,"5,905 קג"
08.2019,2360,"1,619 קג"
08.2019,2361,"1,294 קג"
08.2019,328,"1,907 קג"
08.2019,752,"4,548 קג"
08.2019,737,252 קג
08.2019,738,253 קג
08.2019,1582,485 קג
08.2019,2337,709 קג
08.2019,2432,122 קג
08.2019,2231,"1,252 קג"
08.2019,2215,964 קג
08.2019,2433,931 קג
08.2019,2434,"1,243 קג"
08.2019,329,"1,401 קג"
08.2019,1415,"35,987 קג"
08.2019,1416,"12,455 קג"
08.2019,1417,"9,352 קג"
08.2019,2362,860 קג
08.2019,838,"69,238 קג"
08.2019,2010,"1,990 קג"
08.2019,2018,"9,414 קג"
08.2019,313,"9,468 קג"
08.2019,69,"1,444 קג"
08.2019,84,"1,237 קג"
08.2019,298,"5,194 קג"
08.2019,299,"3,253 קג"
08.2019,263,"4,417 קג"
08.2019,314,"3,577 קג"
08.2019,264,"1,559 קג"
08.2019,265,"2,365 קג"
08.2019,887,"39,114 קג"
08.2019,231,"5,000 קג"
08.2019,2590,"9,438 קג"
08.2019,2399,184 קג
08.2019,400,"1,255 קג"
08.2019,401,"1,063 קג"
08.2019,2346,"4,888 קג"
08.2019,427,765 קג
08.2019,721,"12,770 קג"
08.2019,396,"1,229 קג"
08.2019,2301,856 קג
08.2019,2363,"1,076 קג"
08.2019,2347,"4,020 קג"
08.2019,107,"4,313 קג"
08.2019,873,"8,100 קג"
08.2019,875,"4,311 קג"
08.2019,940,"19,407 קג"
08.2019,1352,"11,235 קג"
08.2019,1274,"7,660 קג"
08.2019,1293,"4,650 קג"
08.2019,1316,"5,058 קג"
08.2019,1317,"10,712 קג"
08.2019,1318,"9,085 קג"
08.2019,180,"1,594 קג"
08.2019,700,"22,575 קג"
08.2019,723,"2,312 קג"
08.2019,1319,"2,375 קג"
08.2019,1320,"1,768 קג"
08.2019,2486,"2,254 קג"
08.2019,949,"4,739 קג"
08.2019,2297,"10,717 קג"
08.2019,1008,"13,900 קג"
08.2019,740,"1,375 קג"
08.2019,753,"1,770 קג"
08.2019,855,"3,319 קג"
08.2019,992,"13,295 קג"
08.2019,904,"6,104 קג"
08.2019,954,"11,406 קג"
08.2019,876,"4,241 קג"
08.2019,894,"3,194 קג"
08.2019,108,"4,366 קג"
08.2019,1217,"1,543 קג"
08.2019,1221,"1,543 קג"
08.2019,1324,"4,148 קג"
08.2019,1325,"2,878 קג"
08.2019,2219,693 קג
08.2019,1137,"270,496 קג"
08.2019,930,"16,709 קג"
08.2019,931,"8,307 קג"
08.2019,1327,"4,422 קג"
08.2019,1328,"1,063 קג"
08.2019,1329,154 קג
08.2019,1091,"613,996 קג"
08.2019,1092,"27,043 קג"
08.2019,2234,"1,504 קג"
08.2019,1072,"1,993 קג"
08.2019,1073,343 קג
08.2019,1074,373 קג
08.2019,1058,"13,022 קג"
08.2019,1075,755 קג
08.2019,2406,256 קג
08.2019,2407,212 קג
08.2019,2408,205 קג
08.2019,1065,"6,269 קג"
08.2019,51,"1,021 קג"
08.2019,957,"3,634 קג"
08.2019,942,"16,976 קג"
08.2019,89,"3,135 קג"
08.2019,791,447 קג
08.2019,2179,"1,024 קג"
08.2019,2181,"1,349 קג"
08.2019,2182,"1,349 קג"
08.2019,1120,"18,138 קג"
08.2019,1121,"18,935 קג"
08.2019,1127,"61,256 קג"
08.2019,1128,"43,750 קג"
08.2019,2308,"22,259 קג"
08.2019,2313,"6,255 קג"
08.2019,2309,"2,444 קג"
08.2019,2310,"2,847 קג"
08.2019,2314,"12,824 קג"
08.2019,124,651 קג
08.2019,2327,"1,920 קג"
08.2019,2440,442 קג
08.2019,2441,647 קג
08.2019,754,"9,974 קג"
08.2019,2445,"2,415 קג"
08.2019,2561,"3,551 קג"
08.2019,1466,"1,010 קג"
08.2019,1456,427 קג
08.2019,697,"3,425 קג"
08.2019,792,969 קג
08.2019,793,"1,786 קג"
08.2019,794,358 קג
08.2019,1000,374 קג
08.2019,2409,117 קג
08.2019,677,"1,617 קג"
08.2019,2403,117 קג
08.2019,2410,117 קג
08.2019,2411,117 קג
08.2019,2412,120 קג
08.2019,171,"2,939 קג"
08.2019,1076,780 קג
08.2019,1110,"18,422 קג"
08.2019,953,739 קג
08.2019,36,"2,061 קג"
08.2019,2328,"1,768 קג"
08.2019,950,"7,084 קג"
08.2019,895,"4,518 קג"
08.2019,896,"5,621 קג"
08.2019,2236,"1,504 קג"
08.2019,618,"2,025 קג"
08.2019,724,"12,770 קג"
08.2019,1554,"1,525 קג"
08.2019,1555,"1,287 קג"
08.2019,1556,512 קג
08.2019,2520,671 קג
08.2019,2521,671 קג
08.2019,951,"7,084 קג"
08.2019,952,"4,251 קג"
08.2019,268,"2,488 קג"
08.2019,1048,"7,551 קג"
08.2019,2237,525 קג
08.2019,933,"12,273 קג"
08.2019,755,"15,623 קג"
08.2019,90,"3,087 קג"
08.2019,2267,725 קג
08.2019,2268,725 קג
08.2019,197,"2,680 קג"
08.2019,2563,"8,388 קג"
08.2019,2318,"3,861 קג"
08.2019,172,533 קג
08.2019,198,"2,066 קג"
08.2019,199,"1,820 קג"
08.2019,200,"1,574 קג"
08.2019,2238,"2,002 קג"
08.2019,1467,"1,539 קג"
08.2019,2269,725 קג
08.2019,2239,"1,632 קג"
08.2019,1129,938 קג
08.2019,701,"21,875 קג"
08.2019,2507,"5,000 קג"
08.2019,844,497 קג
08.2019,845,176 קג
08.2019,192,"1,586 קג"
08.2019,2338,957 קג
08.2019,2339,"2,541 קג"
08.2019,1468,"3,734 קג"
08.2019,804,860 קג
08.2019,805,"1,038 קג"
08.2019,806,"1,038 קג"
08.2019,2564,"14,100 קג"
08.2019,2565,"1,465 קג"
08.2019,919,"17,753 קג"
08.2019,650,"4,546 קג"
08.2019,2569,219 קג
08.2019,970,308 קג
08.2019,55,"3,103 קג"
08.2019,71,"4,758 קג"
08.2019,1093,"35,283 קג"
08.2019,800,"6,480 קג"
08.2019,798,"2,939 קג"
08.2019,943,"21,636 קג"
08.2019,944,"17,822 קג"
08.2019,971,343 קג
08.2019,316,"2,561 קג"
08.2019,1459,"6,400 קג"
08.2019,1111,"15,517 קג"
08.2019,2404,146 קג
08.2019,2116,177 קג
08.2019,529,"4,300 קג"
08.2019,530,"4,930 קג"
08.2019,756,"2,473 קג"
08.2019,2117,332 קג
08.2019,761,"1,916 קג"
08.2019,762,"1,440 קג"
08.2019,767,"2,192 קג"
08.2019,513,"2,494 קג"
08.2019,514,"1,864 קג"
08.2019,515,"1,549 קג"
08.2019,2073,186 קג
08.2019,763,"1,531 קג"
08.2019,807,"3,255 קג"
08.2019,808,"3,682 קג"
08.2019,125,"11,953 קג"
08.2019,56,"4,234 קג"
08.2019,224,"1,080 קג"
